text,category,sentiment,offensive
ബിഗ് ബോസ്സ്ഇൽ വന്നത് കൊണ്ട്വലിയ നേട്ടം റംസാന്  ഉണ്ടാക്കാൻസാധിച്ചില്ല എന്നാണ് എനിക്ക് തോന്നിയത്  എനിക്ക് രാംസനെ ഇഷ്ട്ടമാണ് ലാലേട്ടൻ ഉപദേശിച്ചിട്ടും ദേഷ്യം കുറക്കാൻ കഴിഞ്ഞില്ല  സായി  ലാലേട്ടൻ പറഞ്ഞപ്പോൾ ആ  ഉപദേശം സ്വീകരിച്ചു  അതുകൊണ്ട്അവനു  പിന്നീട് നല്ല സപ്പോർട് കിട്ടിമണിക്കുട്ടൻ സായി ഋതു  ഡിമ്പൽഇവർക്കാണ് ബിഗ് ബോസ്സ് കൊണ്ട്ഇപ്രാവശ്യം കൂടുതൽ നേട്ടം ഉണ്ടാക്കാൻ കഴിഞ്ഞത്   റംസാൻഇനി ജനങളോടു ലൈവ് വന്ന്  ഇടപഴകി  ആളുകളുടെ  ഇഷ്ട്ടം സമ്പാദിക്കാൻ ശ്രമിക്കണം ,Entertainment,negative,0
ഏത്  മതത്തിൽ ഉള്ള  വ്യക്തിയാണെങ്കിലും   ദൈവം  ഒന്നേ ഉള്ളു എന്ന്  മനസ്സിലാക്കുകനമ്മുടെ ദൈവം ഒന്ന്  മനുഷ്യർ ഒന്ന്നമ്മുടെ പിതാവ് ഒന്ന്  ആദം  മതാവ്  ഹവ്വ   എല്ലാ ടി പ്രഷനും ഉള്ള ഏക മരുന്ന്  ഏകനായ  ദൈവത്തെ [ അറിയിക  പ്രഞ്ചത്തെ കുറിച്ചുംനമ്മുടെ ശരി രത്തെ കുറിച്ചും പഠിക്കുക  ,Entertainment,neutral,0
ഈ സീരിസിൽ ഇന്ത്യ തോൽക്കാനാണ് സാധ്യത അതിന്റെ പ്രധാന കാരണം ഋഷഭ് പന്തിന്റെ ക്യാപ്റ്റൻസിയാണ് അദ്ധ്യമത്സരത്തിൽ തന്നെ ഹർദിക് പാണ്ട്യ ബൗൾ ചെയ്തപ്പോൾ നല്ല റൺസ് വഴങ്ങിയിരുന്നു രണ്ടാം മത്സരത്തിൽ ബുവനേശ്വർ നല്ലതുപോലെ പത്തെറിഞ്ഞു ഇന്ത്യയുടെ വരുതിയിൽ കൊണ്ടുവന്ന സമയത്താണ് പാണ്ട്യ ബൗൾ എറിഞ്ഞത് ആ ഓവറിൽ 13-14 റൺസ് വഴങ്ങിയിരുന്നു അതാണ് സൗത്ത് ആഫ്രിക്കക്ക് അടിത്തറ പാകിയത്,Sports,negative,0
സഭയുടെ അച്ചടക്കത്തിനുള്ളിൽ നിന്നുകൊണ്ട് സത്യസന്ദ്ധമായി സാമൂഹ്യ പ്രവർത്തനങ്ങൾ നടത്തുന്ന വിശിഷ്ട വെക്തിത്വങ്ങൾക്കു ലഭിക്കുന്നതിനേക്കാൾ മാന്യത ചാർത്തികൊടുക്കലാണ് സഭയെ ധിക്കരിച്ചു സഭക്കെതിരെ പ്രേവര്തിക്കുന്നവർക് ലഭിക്കുന്നത് ഇതുകണ്ടാൽ തോന്നും വരും തലമുറ ഇവരെയൊക്കെ വേണ൦കണ്ടുപഠിക്കാനെന്നു  ജലീലിനെ പോലെയുള്ള വർഗീയവാദിക് തോന്നിയവാസങൾ വിളിച്ചു കൂവാൻ ഒരുക്കിക്കൊടുത്ത ഒരു വേദി ,Entertainment,negative,0
ഇവനൊരു സൈക്കോ തന്നെ ഏതോ മുന്തിയ ഇനം അടിച്ചു റിലേ പോയതാണെന്ന് തോന്നുന്നു ഋതു അറിഞ്ഞു കൊണ്ടല്ലേ ഇതിനൊക്കെ നിന്നു കൊടുത്തെ കൊച്ചു കുട്ടി യൊന്നും അല്ലല്ലോ അവൾ നല്ല മെച്ചുവേട് ആണ് അവളുടെ ഭാഗത്തും തെറ്റുണ്ട് പക്ഷെ ഞാൻ ഓർക്കുന്നത് ആ അമ്മയെ ആണ് മോൾക്ക് വേണ്ടി മാത്രം ജീവിച്ച ഇപ്പഴും ജീവിക്കുന്ന അമ്മ ഇതൊക്ക കാണുമ്പോ അവരെത്ര മാത്രം വേദനിക്കുന്നു ണ്ടാവും ,Entertainment,negative,1
കൃതൃമായ ശരീരപോക്ഷണ൦ വൃായാമ൦ ശുഭകരമായമനസ് ഉയർന്ന ചിന്തകൾ ജീവിത൦ സുന്ദരം നല്ല സംയമനം ദയ സഹാനുഭൂതി കാരുണ്യം കൂട്ടത്തിൽ ഓകെ ഹ൦സക്കാ ആ മേഘകൂട്ട൦ മാഞ്ഞുപോയോ   മനോഹരമായ പ്രകൃതിയുടെ നിറവിൽ വിടരട്ടെ മനുഷൃത്വത്തിൽ ഉതി൪ക്കുന്ന ജീവിത൦,Science_and_Technology,positive,0
പലരുടേയും വീഡിയോ കണ്ടു ഇത്രയും വ്യക്തമായ രീതിയിൽ പറഞ്ഞുതരാ൯ ആരും മെനക്കെടുന്നില്ല കാരണം അതവരുടെ തെറ്റല്ല അവരെ പരിചയപ്പെടുത്തുന്നവരുടെ  കഴിവില്ലായ്മയാണ് ചേട്ടന് ഈ പണി കൃത്യമായി അറിയാ൦ സ്വന്തം ചാനലിലൂടെ നന്നായി പറഞ്ഞു൦ കാണിച്ചു൦ കൊടുക്കുന്നതിൽ പൂർണ്ണമായി ചേട്ടൻ വിജയിച്ചു  വല കട്ടുചെയ്യുന്നരീതിയു൦ യോജിപ്പിക്കുന്നതു൦ ഒരു കറുത്ത പ്രതലത്തിൽ വച്ചായിരുന്നെങ്കിൽ കൂടുതൽ വ്യക്തമായേനെ,Howto_and_Style,negative,0
ആതിരയെ ജീവിതാവസാനം വരെയും കൂടെ ചേർത്ത് പിടിച്ചു കൊള്ളണം ഒരിക്കൽപോലും ആതിരയുടെ കണ്ണിൽനിന്ന് കണ്ണീർ വരാതിരിക്കാൻ ശ്രമിക്കണം അതിൽ ഉപരി ആതിര തന്ന സ്നേഹത്തിന് നൂറിരട്ടി സ്നേഹം കൊടുത്തിരിക്കണ൦ ശ്രീജിത്ത് ഭായ് എല്ലാവിധ നന്മകളും ഉണ്ടാകട്ടെ രണ്ടാൾക്കും ,Entertainment,positive,0
അതുല്യ പ്രതിഭയായ ഈ ഗായികയ്ക്ക്  ആദരാഞ്ജലികൾ  ദാസേട്ടനോടൊപ്പം കല്യാണി മേനോൻ പാടി അനശ്വരമാക്കിയ ഋതു ഭേദകല്പന ചാരുത നൽകിയ എന്ന ഗാനം ഞാനീ നിമിഷം ഓർത്തുപോവുന്നു ,Entertainment,positive,0
നാട്ടിൽ ഒരു ജോലി യു൦ അത്യാവശ്യം കൃഷി യുമായി ഒതുങ്ങിജീവിച്ചാൽ കേരള൦ പോലെ ഒരു സ്വ൪ഗ്ഗ൦ വേറേ എവിടെയുണ്ട് ബംഗളൂരിലേ ജവിതച്ചെലവു് ഉയ൪ന്നതു൦ കടുത്ത അന്തരീക്ഷ മലിനീകരണം മൂല൦ ആരോഗ്യപ്രശ്നങ്ങൾ അളവറ്റതു൦,Entertainment,negative,0
ആദ്യകാല യഥാർത്ഥ ബ്രാഹ്മണർ ഋഷി മഹർഷി മാരായ ഗണകർ മാത്രമാണ് അവർക്കു ജാതിയും വേണ്ടാ മതവും വേണ്ടാ അവർക്കു ജ്ഞാനവും ലോക ത്തിനു നൽകുക മാത്രമേ വേണ്ടൂ ,Nonprofits_and_Activism,positive,0
ആക്ഷൻഫൈറ്റ് -> > > ഒൻലി വൺ നെയിം  ദാറ്റ് ഈസ് ബാബു ആൻ്റണി ,Film_and_Animation,positive,0
മുത്തശ്ശിയ്ക്കു൦  കുഞ്ഞു മക്കൾക്കു൦ ആയുരാരോഗ്യ സൌഖ്യ൦ നേരുന്നു കുട്ടന്മാർക്ക്  പ്രത്യേക ആശ൦സകൾ ,Entertainment,positive,0
സ്വപ്നക്കാരൻ താതൻ           ഗാനരചനാ ചരിത്രത്തിന്റെ ഏടുകളിൽ അതുല്യമായ സ്ഥാനം പിടിച്ച ബഹു  ശ്രീ ജോൺ പിച്ചാപ്പിള്ളി അച്ചന്റെ ഏറ്റവും പുതിയ രചനയായ  സ്വപ്നക്കാരൻ താതൻ  എന്ന ഗാനം അതി മനോഹരമായിരിക്കുന്നു     ഒരു സ്വപ്നത്തിന്റെ സാക്ഷാത്കാരമാണ് ഈ ഗാനത്തിന്റെ ഇതിവൃത്തം തന്നെ മൗനത്തിൻ ചി മിഴി ലൊതുങ്ങിയ നാവിൽ കർമ്മങ്ങൾ വാചാലമാകുന്നു സംരക്ഷണ മേകിയ ഒരു പിതാവിന്റെ കരുതലും സ്നേഹവും ഇവിടെ പ്രകടമാകുന്നു വർത്തമാന കാലത്തിൽ ഏതൊരു പിതാവിന്റെയും  സ്വപ്നങ്ങളും  ത്യാഗ്യങ്ങജം വീക്ഷണങ്ങളും  ലക്ഷ്യബോധങ്ങ ളും തന്നെയാണ് യൌസേപ്പിതാവിൽ കൂടി അച്ചൻ വരച്ചു കാട്ടിയിരിക്കുന്നതു്       ബൈബിളിലെ ചരിത്ര സങ്കൽപ്പങ്ങളിൽ ചാലി ച്ചെഴുതിയ ഉദാത്തമായ വരികൾ യൌസേപ്പിതാവിന്റെ സ്വപ്നങ്ങൾക്ക് നിറം ചാർത്തുന്ന ആശയഗംഭീരമായ ഈ രടി കൾ കാലത്തിലേയ്ക്ക് കഴലൂന്നി നിൽക്കുന്ന മഹത്വമേറും വചനങ്ങളുടെ സ്പുരണങ്ങൾ ഏതൊരു മനസ്സിലേക്കും ഊളിയിട്ടിറങ്ങുന്ന ഭക്തിരസം തുളുമ്പുന്ന രചനാ വൈഭവം തികച്ചും ഹൃദ്യമായ ആ വിഷ്ക്കാരം ശ്രീ  പിച്ചാപ്പിള്ളി അച്ചന് അഭിനന്ദനങ്ങൾ        രാഗത്തിന്റെ നിമ്നോന്നതയിൽ ലയിച്ചു ചേരുന്ന സ്വര സഞ്ചാര പഥങ്ങൾ  അതിന്റെ ഭാവങ്ങൾ ഒട്ടും ചോരാതെ തന്നെ അതി ഗംഭീരമായി പാടിയിരിക്കുന്നു യുവ ഗായകരിൽ ഏറ്റവും ശ്രദ്ധേയനായ  അനുഗ്രഹീത ഗായകൻ ശ്രീ മധു ബാലകൃഷ്ണൻ സാഹിത്യത്തിൽ അന്തർലീനമായ വികാരങ്ങൾ ഉൾക്കൊണ്ടു തന്നെ തന്റെ മധുര ശബ്ദത്തിൽ മതിമറന്നു പാടിയിരിക്കുന്നു മധു ബാലകൃഷ്ണൻ തികച്ചും അഭിനന്ദനമർഹിക്കുന്നു    സംഗീതവും ഓർക്കസ്ട്രേഷനും വ ളരെ നല്ല നിലവാരം പുലർത്തിയിരിക്കുന്നു  ഈ ഗാനം മലയാള ഭക്തി ഗാന ശാഖയുടെ മകുടത്തിൽ ഒരു പൊൻ തുവൽ കൂടി ചാർത്തിയിരിക്കുന്നു     എല്ലാ അനുമോദനങ്ങ ളും നേരുന്നു  ബ്രഹ്മമംഗലം ഭാസ്ക്കരൻ (സംഗീത സംവിധായകൻ),Music,positive,0
